website,base_domain,url,branch,agency,agency_code,bureau,bureau_code
chat.dhs.gov,dhs.gov,https://chat.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
chat.hsintest.dhs.gov,dhs.gov,https://chat.hsintest.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
chat.hsinuat.dhs.gov,dhs.gov,https://chat.hsinuat.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
chemicalsecuritytraining.dhs.gov,dhs.gov,http://chemicalsecuritytraining.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
cisomb.dhs.gov,dhs.gov,https://cisomb.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
clients.uscis.dhs.gov,dhs.gov,https://clients.uscis.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
csat-app.dhs.gov,dhs.gov,http://csat-app.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
csat-help.dhs.gov,dhs.gov,http://csat-help.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
csat-psurety.dhs.gov,dhs.gov,http://csat-psurety.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
csat-registration.dhs.gov,dhs.gov,http://csat-registration.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
csat.dhs.gov,dhs.gov,http://csat.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
csi-rt-sat.cbp.dhs.gov,dhs.gov,https://csi-rt-sat.cbp.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
csi-rt.cbp.dhs.gov,dhs.gov,https://csi-rt.cbp.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
csi-rt2.cbp.dhs.gov,dhs.gov,https://csi-rt2.cbp.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
css.st.dhs.gov,dhs.gov,https://css.st.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
csstest.st.dhs.gov,dhs.gov,https://csstest.st.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
ctpat.cbp.dhs.gov,dhs.gov,https://ctpat.cbp.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
cvi.dhs.gov,dhs.gov,http://cvi.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
cwsapps.tsa.dhs.gov,dhs.gov,https://cwsapps.tsa.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
cyber.dhs.gov,dhs.gov,https://cyber.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
cyber.st.dhs.gov,dhs.gov,https://www.cyber.st.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
cyberscope-staging.dhs.gov,dhs.gov,https://cyberscope-staging.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
cyberscope.dhs.gov,dhs.gov,https://cyberscope.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
cyclops.jbcwnn.dhs.gov,dhs.gov,https://cyclops.jbcwnn.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
dac3.tsa.dhs.gov,dhs.gov,https://dac3.tsa.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
demo-dev.dtect.dhs.gov,dhs.gov,https://demo-dev.dtect.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
dev.casm.dhs.gov,dhs.gov,https://dev.casm.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
dev.dcats.dhs.gov,dhs.gov,http://dev.dcats.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
dev.dtect.dhs.gov,dhs.gov,https://dev.dtect.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
dhs.gov,dhs.gov,https://www.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
dhsprecheck.dhs.gov,dhs.gov,https://dhsprecheck.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
dtops.cbp.dhs.gov,dhs.gov,https://dtops.cbp.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
dynatrd.cbp.dhs.gov,dhs.gov,https://dynatrd.cbp.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
e-safe.cbp.dhs.gov,dhs.gov,https://e-safe.cbp.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
e-verify-s-dc1prod.uscis.dhs.gov,dhs.gov,http://e-verify-s-dc1prod.uscis.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
e-verify-s-dc1stage.uscis.dhs.gov,dhs.gov,http://e-verify-s-dc1stage.uscis.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
e.cbp.dhs.gov,dhs.gov,https://e.cbp.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
eadfs.tsa.dhs.gov,dhs.gov,https://eadfs.tsa.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
eapis.cbp.dhs.gov,dhs.gov,https://eapis.cbp.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
eapisws.cbp.dhs.gov,dhs.gov,https://eapisws.cbp.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
easesvc.tsa.dhs.gov,dhs.gov,https://easesvc.tsa.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
eccvpn.ops-ecc.hq.dhs.gov,dhs.gov,http://eccvpn.ops-ecc.hq.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
edit-dhsprecheck.dhs.gov,dhs.gov,https://edit-dhsprecheck.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
edit-media.dhs.gov,dhs.gov,https://edit-media.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
edit-oig.dhs.gov,dhs.gov,https://edit-oig.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
edit-preview.dhs.gov,dhs.gov,https://edit-preview.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
edit-preview.dhsprecheck.dhs.gov,dhs.gov,https://edit-preview.dhsprecheck.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
edit-staging-dhsprecheck.dhs.gov,dhs.gov,https://edit-staging-dhsprecheck.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
edit-staging-media.dhs.gov,dhs.gov,https://edit-staging-media.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
edit-staging-oig.dhs.gov,dhs.gov,https://edit-staging-oig.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
edit-staging-studyinthestates.dhs.gov,dhs.gov,https://edit-staging-studyinthestates.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
edit-studyinthestates.dhs.gov,dhs.gov,https://edit-studyinthestates.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
edit-testint-dhsprecheck.dhs.gov,dhs.gov,https://edit-testint-dhsprecheck.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
edit-testint-media.dhs.gov,dhs.gov,https://edit-testint-media.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
edit-testint-oig.dhs.gov,dhs.gov,https://edit-testint-oig.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
edit-testint-studyinthestates.dhs.gov,dhs.gov,https://edit-testint-studyinthestates.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
edit-testint.dhs.gov,dhs.gov,https://edit-testint.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
edit-testintd8.dhs.gov,dhs.gov,https://edit-testintd8.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
edit-wcms-demo.dhs.gov,dhs.gov,https://edit-wcms-demo.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
edit-wcms-testint.dhs.gov,dhs.gov,https://edit-wcms-testint.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
edit-wcmsstg1-demo.dhs.gov,dhs.gov,https://edit-wcmsstg1-demo.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
edit.dhs.gov,dhs.gov,https://edit.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
edit.preview-oig.dhs.gov,dhs.gov,https://edit.preview-oig.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
edit.preview-studyinthestates.dhs.gov,dhs.gov,https://edit.preview-studyinthestates.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
edit.staging1.dhs.gov,dhs.gov,https://edit.staging1.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
efiling.uscis.dhs.gov,dhs.gov,http://efiling.uscis.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
email.tsa.dhs.gov,dhs.gov,https://email.tsa.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
emailtest.tsa.dhs.gov,dhs.gov,https://emailtest.tsa.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
ems.tsa.dhs.gov,dhs.gov,https://ems.tsa.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
esafe.cbp.dhs.gov,dhs.gov,https://esafe.cbp.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
esb2ui-external.esb2-stage.uscis.dhs.gov,dhs.gov,https://esb2ui-external.esb2-stage.uscis.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
esb2ui-external.esb2.uscis.dhs.gov,dhs.gov,https://esb2ui-external.esb2.uscis.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
esecureflight-obt.tsa.dhs.gov,dhs.gov,https://esecureflight-obt.tsa.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
esecureflight.tsa.dhs.gov,dhs.gov,https://esecureflight.tsa.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
eshare.tsa.dhs.gov,dhs.gov,https://eshare.tsa.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
esta.cbp.dhs.gov,dhs.gov,https://esta.cbp.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
evus.dhs.gov,dhs.gov,https://evus.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
exis.tsa.dhs.gov,dhs.gov,https://exis.tsa.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
extranet.tsa.dhs.gov,dhs.gov,https://extranet.tsa.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
famassessor.rh.tsa.dhs.gov,dhs.gov,https://famassessor.rh.tsa.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
famassessortest.rh.tsa.dhs.gov,dhs.gov,https://famassessortest.rh.tsa.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
fcwebex.tsa.dhs.gov,dhs.gov,https://fcwebex.tsa.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
fincen105.cbp.dhs.gov,dhs.gov,https://fincen105.cbp.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
fpr.tsa.dhs.gov,dhs.gov,https://fpr.tsa.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
gemini21.dhs.gov,dhs.gov,http://gemini21.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
gemini22.dhs.gov,dhs.gov,http://gemini22.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
genealogy.uscis.dhs.gov,dhs.gov,https://genealogy.uscis.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
geo-dev.dtect.dhs.gov,dhs.gov,https://geo-dev.dtect.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
gii.dhs.gov,dhs.gov,https://gii.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
giitest.dhs.gov,dhs.gov,https://giitest.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
github.dhs.gov,dhs.gov,https://github.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
grant.tsa.dhs.gov,dhs.gov,https://grant.tsa.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
hcptst.dhs.gov,dhs.gov,https://hcptst.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
hotline.oig.dhs.gov,dhs.gov,https://hotline.oig.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
hraccess-assessment.tsa.dhs.gov,dhs.gov,https://hraccess-assessment.tsa.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
hraccess-assessmentuat.tsa.dhs.gov,dhs.gov,https://hraccess-assessmentuat.tsa.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
hraccess-testing.tsa.dhs.gov,dhs.gov,https://hraccess-testing.tsa.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
hraccess-testinguat.tsa.dhs.gov,dhs.gov,https://hraccess-testinguat.tsa.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
hraccess.tsa.dhs.gov,dhs.gov,https://hraccess.tsa.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
hraccessfrbm.tsa.dhs.gov,dhs.gov,https://hraccessfrbm.tsa.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
hsin.dhs.gov,dhs.gov,https://hsin.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
hsin.hsintest.dhs.gov,dhs.gov,https://hsin.hsintest.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
hsin.hsinuat.dhs.gov,dhs.gov,https://hsin.hsinuat.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
hsinpiv.dhs.gov,dhs.gov,https://hsinpiv.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
hsinpiv.hsintest.dhs.gov,dhs.gov,https://hsinpiv.hsintest.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
hsinpiv.hsinuat.dhs.gov,dhs.gov,https://hsinpiv.hsinuat.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
hub1-pub.dhs.gov,dhs.gov,https://hub1-pub.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
i736.cbp.dhs.gov,dhs.gov,https://i736.cbp.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
i94.cbp.dhs.gov,dhs.gov,https://i94.cbp.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
iac-ite.tsa.dhs.gov,dhs.gov,https://iac-ite.tsa.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
iac.tsa.dhs.gov,dhs.gov,https://iac.tsa.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
int.casm.dhs.gov,dhs.gov,https://int.casm.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
ipgateway.dhs.gov,dhs.gov,https://ipgateway.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
isccompliance-staging.dhs.gov,dhs.gov,https://isccompliance-staging.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
isccompliance.dhs.gov,dhs.gov,https://isccompliance.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
iscd-chemsec.dhs.gov,dhs.gov,http://iscd-chemsec.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
iscd-portal.dhs.gov,dhs.gov,http://iscd-portal.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
itdsservices.cbp.dhs.gov,dhs.gov,http://itdsservices.cbp.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
jobs-eval-recruit.tsa.dhs.gov,dhs.gov,https://jobs-eval-recruit.tsa.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
jobs-recruit.tsa.dhs.gov,dhs.gov,https://jobs-recruit.tsa.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
johnson.tsa.dhs.gov,dhs.gov,https://johnson.tsa.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
kedl-staging.uscis.dhs.gov,dhs.gov,http://kedl-staging.uscis.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
kedl.uscis.dhs.gov,dhs.gov,http://kedl.uscis.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
koi.tsa.dhs.gov,dhs.gov,https://koi.tsa.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
labconnect.st.dhs.gov,dhs.gov,https://labconnect.st.dhs.gov,Executive,Department of Homeland Security,24,Headquarters,
